season,game_id,team_id,player_id,min_played,goals,assists,penalty_made,penalty_attempted,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,shot_creating_actions,goal_creating_actions,passes_completed,passes_attempted,pass_completion_percent,progressive_passes,carries,progressive_carries,take_ons_attempted,take_ons_successful
2122,467,19500,519,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,0
2122,466,19458,80,90,0,1,0,0,1,0,1,0,45,0,1,0,2,1,25,40,62.5,4,14,2,1,1
2122,466,19458,83,90,0,0,0,0,0,0,0,0,59,0,4,3,0,0,32,43,74.4,1,15,0,2,2
2122,466,19458,84,89,0,0,0,0,1,1,0,0,31,0,0,1,2,1,11,24,45.8,2,9,0,0,0
2122,466,19458,86,90,0,0,0,0,2,0,0,0,48,4,2,4,3,1,15,28,53.6,3,22,1,3,2
2122,466,19458,88,69,0,0,0,0,0,0,1,0,32,0,1,1,0,0,19,25,76.0,0,10,0,0,0
2122,466,19458,89,90,0,0,0,0,0,0,0,0,42,2,3,3,0,0,13,29,44.8,2,8,0,0,0
2122,466,19458,90,21,0,0,0,0,2,1,1,0,7,0,0,1,0,0,0,4,0.0,0,3,0,0,0
2122,466,19458,94,90,0,0,0,0,0,0,0,0,33,1,1,0,3,0,16,26,61.5,3,19,0,1,0
2122,466,19458,95,13,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,,0,1,1,0,0
2122,466,19458,98,90,0,1,0,0,0,0,0,0,51,3,1,2,2,1,23,36,63.9,0,11,1,0,0
2122,466,19458,99,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,100.0,0,0,0,0,0
2122,466,19458,576,77,2,0,0,0,2,2,0,0,25,0,0,0,2,0,9,15,60.0,1,16,0,2,1
2122,466,19458,577,90,0,0,0,0,0,0,0,0,42,2,2,1,1,0,21,30,70.0,3,13,0,0,0
2122,466,19458,100,90,0,0,0,0,0,0,0,0,31,0,0,0,0,0,14,30,46.7,0,13,0,0,0
2122,466,18732,660,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,100.0,0,3,0,0,0
2122,466,18732,394,90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,26,34,76.5,0,28,0,0,0
2122,466,18732,661,78,1,0,0,0,2,1,0,0,21,0,0,0,1,0,8,13,61.5,1,9,2,1,0
2122,466,18732,398,12,0,0,0,0,1,0,0,0,8,0,0,1,0,0,6,6,100.0,0,5,0,0,0
2122,466,18732,402,90,0,1,0,0,2,1,0,0,54,1,1,0,2,1,40,48,83.3,9,41,3,1,0
2122,466,18732,406,90,0,0,0,0,0,0,0,0,69,1,2,1,1,0,45,56,80.4,2,38,0,0,0
2122,466,18732,663,90,0,0,0,0,1,0,1,0,39,2,0,1,3,0,21,32,65.6,4,29,4,4,3
2122,466,18732,411,90,0,0,0,0,0,0,0,0,88,1,6,0,1,0,53,75,70.7,8,54,3,1,1
2122,466,18732,413,88,0,1,0,0,4,1,0,0,55,1,0,0,5,1,22,38,57.9,5,31,6,3,1
2122,466,18732,415,90,0,0,0,0,0,0,0,0,74,1,0,1,2,0,55,65,84.6,8,48,1,0,0
2122,466,18732,664,90,0,0,0,0,1,0,0,0,48,2,0,1,1,0,25,38,65.8,4,28,1,0,0
2122,466,18732,418,17,0,0,0,0,0,0,0,0,17,0,0,1,3,0,10,15,66.7,1,11,2,1,1
2122,466,18732,180,73,0,0,0,0,2,0,0,0,23,0,1,0,2,1,10,17,58.8,2,17,1,0,0
2122,466,18732,665,90,1,0,0,0,3,1,0,0,93,2,2,0,5,0,58,78,74.4,4,52,6,5,2
2122,469,19571,536,56,0,0,0,0,3,1,0,0,16,0,0,0,2,0,6,12,50.0,0,11,2,1,0
2122,469,19571,539,90,0,0,0,0,3,1,0,0,68,6,2,1,2,0,39,49,79.6,6,35,0,2,1
2122,469,19571,540,90,0,0,0,0,0,0,0,0,45,0,0,0,0,0,37,42,88.1,0,32,0,0,0
2122,469,19571,542,45,0,0,0,0,0,0,0,0,41,0,0,0,2,0,32,39,82.1,2,27,0,0,0
2122,469,19571,544,75,0,0,0,0,1,0,0,0,48,3,2,1,2,0,34,40,85.0,5,36,4,1,1
2122,469,19571,545,90,0,0,0,0,3,2,0,0,35,3,1,0,4,1,14,21,66.7,2,24,0,2,0
2122,469,19571,548,45,0,0,0,0,1,0,0,0,30,1,0,0,0,0,17,23,73.9,3,12,2,1,0
2122,469,19571,552,34,0,0,0,0,0,0,0,0,10,0,1,1,0,0,1,3,33.3,0,6,0,0,0
2122,469,19571,553,90,0,1,0,0,0,0,0,0,77,1,1,2,5,1,46,68,67.6,9,48,1,1,1
2122,469,19571,554,90,1,0,0,0,2,1,1,0,66,5,1,1,2,0,45,55,81.8,4,36,3,0,0
2122,469,19571,556,90,0,0,0,0,1,0,0,0,54,0,2,1,0,0,37,48,77.1,4,37,0,0,0
2122,469,19571,557,90,0,0,0,0,1,0,0,0,51,0,0,1,0,0,27,43,62.8,2,32,3,2,1
2122,469,19571,558,15,0,0,0,0,0,0,0,0,13,0,2,0,1,0,3,7,42.9,0,5,0,0,0
2122,469,19571,559,90,0,0,0,0,0,0,0,0,57,1,1,1,4,0,29,47,61.7,5,38,4,3,0
2122,469,19481,233,13,0,0,0,0,1,1,0,0,9,2,0,0,1,0,2,4,50.0,0,5,1,1,0
2122,469,19481,611,90,0,0,0,0,1,1,0,0,47,1,1,3,1,0,24,32,75.0,2,20,1,1,0
2122,469,19481,236,90,0,0,0,0,0,0,0,0,58,2,0,0,2,0,37,48,77.1,3,13,1,1,0
2122,469,19481,243,77,1,0,0,0,3,2,0,0,31,1,1,0,1,0,20,25,80.0,5,21,1,0,0
2122,469,19481,244,45,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,5,60.0,1,1,0,0,0
2122,469,19481,407,23,0,0,0,0,0,0,0,0,16,0,0,2,0,0,5,8,62.5,0,5,0,0,0
2122,469,19481,245,90,0,0,0,0,0,0,0,0,64,0,2,1,0,0,32,48,66.7,0,12,0,0,0
2122,469,19481,246,90,0,0,0,0,0,0,0,0,46,0,0,0,0,0,25,43,58.1,0,16,0,0,0
2122,469,19481,247,90,0,0,0,0,1,0,0,0,41,1,0,2,3,0,18,27,66.7,2,23,1,2,0
2122,469,19481,616,45,0,1,0,0,3,1,0,0,14,0,0,0,2,1,7,7,100.0,2,2,1,0,0
2122,469,19481,252,90,0,0,0,0,0,0,0,0,67,4,1,0,3,1,43,54,79.6,2,14,2,4,2
2122,469,19481,254,90,0,0,0,0,0,0,0,0,45,2,1,0,0,0,27,35,77.1,0,12,0,1,1
2122,469,19481,258,90,1,0,0,0,1,1,0,0,64,2,1,1,6,2,40,48,83.3,7,20,0,1,1
2122,469,19481,259,67,0,0,0,0,0,0,1,0,45,3,2,1,0,0,25,32,78.1,0,19,0,0,0
2122,470,1130849,261,28,0,0,0,0,1,0,0,0,32,2,1,0,1,0,26,29,89.7,4,21,0,0,0
2122,470,1130849,262,90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,27,33,81.8,0,15,0,0,0
2122,470,1130849,263,90,0,0,0,0,0,0,0,0,104,1,0,1,1,1,81,96,84.4,12,62,4,0,0
2122,470,1130849,265,64,0,0,0,0,1,0,0,0,69,0,0,0,2,0,63,65,96.9,7,54,4,0,0
2122,470,1130849,266,90,1,1,0,0,2,1,0,0,45,1,0,2,4,1,32,39,82.1,5,33,2,0,0
2122,470,1130849,618,90,0,0,0,0,0,0,0,0,59,1,0,0,1,0,44,48,91.7,2,33,0,0,0
2122,470,1130849,270,26,0,0,0,0,0,0,0,0,13,0,0,0,0,0,9,13,69.2,1,8,0,0,0
2122,470,1130849,272,90,0,1,0,0,1,0,0,0,143,2,3,2,7,1,128,134,95.5,5,102,1,0,0
2122,470,1130849,275,90,3,1,0,0,7,4,0,0,57,0,0,0,3,2,44,48,91.7,6,40,5,1,0
2122,470,1130849,276,62,1,1,0,0,2,1,0,0,43,1,4,3,6,2,25,31,80.6,3,19,2,0,0
2122,470,1130849,281,76,0,0,0,0,3,1,0,0,47,1,0,3,3,1,27,35,77.1,4,23,2,3,2
2122,470,1130849,282,14,0,0,0,0,1,0,0,0,9,0,0,0,0,0,6,7,85.7,0,8,1,0,0
2122,470,1130849,285,90,0,1,0,0,1,1,0,0,114,2,2,0,4,1,88,108,81.5,3,68,1,0,0
2122,470,1130849,286,90,0,0,0,0,0,0,0,0,75,0,1,1,0,0,66,68,97.1,2,47,0,0,0
2122,470,18656,312,90,0,0,0,0,0,0,1,0,48,1,2,2,3,0,33,39,84.6,1,30,4,4,3
2122,470,18656,319,61,0,0,0,0,1,0,1,0,40,1,0,0,3,0,29,37,78.4,6,17,1,2,2
2122,470,18656,627,90,0,0,0,0,4,1,1,0,39,0,0,0,2,0,26,31,83.9,3,14,2,0,0
2122,470,18656,321,90,0,0,0,0,0,0,0,0,24,0,0,0,0,0,15,21,71.4,0,7,0,0,0
2122,470,18656,628,29,0,0,0,0,0,0,0,0,21,0,1,1,2,0,9,16,56.3,0,10,2,2,0
2122,470,18656,324,29,0,0,0,0,1,0,0,0,9,0,2,0,0,0,5,6,83.3,0,2,0,0,0
2122,470,18656,326,90,0,0,0,0,0,0,1,0,62,0,1,1,1,0,43,56,76.8,8,21,0,0,0
2122,470,18656,328,90,0,0,0,0,1,0,1,0,63,1,0,3,1,0,47,57,82.5,2,32,0,0,0
2122,470,18656,330,90,0,0,0,0,1,0,1,0,56,1,0,0,3,0,38,51,74.5,0,23,1,0,0
2122,470,18656,331,61,0,0,0,0,3,1,0,0,28,0,0,1,2,0,13,21,61.9,1,17,5,4,4
2122,470,18656,332,45,0,0,0,0,1,1,0,0,18,0,1,0,3,0,10,15,66.7,3,9,1,0,0
2122,470,18656,335,14,0,0,0,0,0,0,0,1,17,0,1,0,0,0,12,16,75.0,1,3,0,1,1
2122,470,18656,336,90,0,0,0,0,0,0,0,0,47,1,2,1,4,0,32,38,84.2,4,19,0,1,1
2122,470,18656,339,90,0,0,0,0,0,0,0,0,53,0,1,0,0,0,42,49,85.7,2,20,0,1,1
2122,468,18741,666,7,0,0,0,0,0,0,0,0,12,2,0,0,0,0,9,9,100.0,1,8,1,1,0
2122,468,18741,667,90,0,0,0,0,0,0,1,0,84,1,5,3,0,0,65,74,87.8,6,62,1,1,1
2122,468,18741,669,90,0,0,0,0,0,0,0,0,56,3,1,1,0,0,38,48,79.2,2,25,1,2,2
2122,468,18741,426,90,0,0,0,0,0,0,0,0,112,1,4,1,1,0,96,103,93.2,4,74,1,0,0
2122,468,18741,428,7,0,0,0,0,0,0,0,0,12,1,0,0,0,0,7,12,58.3,0,5,0,1,1
2122,468,18741,429,90,0,0,0,0,1,1,0,0,31,1,0,0,2,0,20,24,83.3,5,19,1,5,2
2122,468,18741,431,90,0,0,0,0,0,0,0,0,30,0,0,0,0,0,16,24,66.7,0,11,0,0,0
2122,468,18741,434,89,0,0,0,0,1,0,0,0,61,1,2,0,1,0,32,46,69.6,6,39,2,6,3
2122,468,18741,670,90,0,0,0,0,0,0,0,0,96,2,1,1,0,0,79,90,87.8,8,63,4,0,0
2122,468,18741,437,90,0,0,0,0,1,1,0,0,107,2,1,1,0,0,91,101,90.1,7,57,2,0,0
2122,468,18741,439,83,0,0,0,0,1,0,0,0,56,1,1,3,2,0,31,44,70.5,0,28,2,5,1
2122,468,18741,440,90,0,0,0,0,1,1,0,0,51,0,0,1,4,0,37,47,78.7,1,22,0,0,0
2122,468,18741,441,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0
2122,468,18741,442,83,0,0,0,0,2,1,0,0,64,0,1,1,3,0,46,54,85.2,3,45,3,1,0
2122,468,18747,475,90,0,1,0,0,0,0,0,0,70,2,1,2,2,1,44,62,71.0,4,41,1,0,0
2122,468,18747,477,90,0,0,0,0,0,0,1,0,47,0,3,0,0,0,31,39,79.5,2,26,1,0,0
2122,468,18747,479,90,0,0,0,0,1,0,0,0,68,5,1,1,2,0,41,56,73.2,7,35,4,1,1
2122,468,18747,480,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,100.0,0,2,0,0,0
2122,468,18747,482,90,0,0,0,0,0,0,0,0,57,8,2,0,2,0,38,42,90.5,5,26,2,3,2
2122,468,18747,486,89,0,0,0,0,2,0,0,0,31,3,0,1,2,0,12,17,70.6,2,17,2,1,1
2122,468,18747,118,90,0,0,0,0,0,0,0,0,52,1,0,1,1,0,36,44,81.8,2,24,0,0,0
2122,468,18747,488,6,0,0,0,0,0,0,0,0,5,0,0,1,0,0,4,4,100.0,0,2,0,0,0
2122,468,18747,490,90,1,0,0,0,2,1,0,0,32,0,0,1,3,0,12,17,70.6,2,20,2,3,1
2122,468,18747,491,90,0,0,0,0,3,2,0,0,49,2,1,4,6,1,26,34,76.5,7,32,2,3,3
2122,468,18747,493,84,0,0,0,0,3,1,0,0,42,1,0,1,2,0,23,28,82.1,3,23,2,5,1
2122,468,18747,495,90,0,0,0,0,2,0,1,0,56,1,1,2,2,0,33,42,78.6,4,27,3,0,0
2122,468,18747,497,90,0,0,0,0,0,0,0,0,32,0,0,0,0,0,24,31,77.4,0,23,0,0,0
2122,475,19571,539,90,0,1,0,0,2,1,0,0,81,1,2,2,2,1,50,70,71.4,2,34,0,1,0
2122,475,19571,542,90,0,0,0,0,0,0,0,0,89,2,4,0,1,0,61,80,76.3,3,45,2,0,0
2122,475,19571,544,57,0,0,0,0,1,0,0,0,35,1,1,0,2,0,27,31,87.1,1,22,0,1,1
2122,475,19571,545,90,0,0,0,0,4,1,0,0,29,0,1,0,3,0,8,13,61.5,2,9,1,1,0
2122,475,19571,551,14,0,0,0,0,0,0,0,0,10,0,2,0,0,0,6,7,85.7,0,7,0,1,0
2122,475,19571,552,90,0,0,0,0,1,0,0,0,25,1,0,3,0,0,9,13,69.2,4,8,1,1,0
2122,475,19571,553,67,0,0,0,0,0,0,0,0,36,2,0,0,3,0,26,33,78.8,0,14,0,1,0
2122,475,19571,554,90,0,0,0,0,0,0,0,0,97,1,1,1,0,0,65,90,72.2,4,36,0,0,0
2122,475,19571,556,90,0,0,0,0,0,0,0,0,70,0,1,0,0,0,52,62,83.9,2,43,0,0,0
2122,475,19571,557,90,0,0,0,0,0,0,0,0,53,0,1,0,2,0,31,47,66.0,2,26,1,0,0
2122,475,19571,558,33,1,0,0,0,2,1,1,0,19,2,1,0,4,0,10,13,76.9,3,9,2,1,1
2122,475,19571,559,76,0,0,0,0,1,0,0,0,64,2,1,2,2,0,34,56,60.7,8,33,4,0,0
2122,475,19571,562,23,0,0,0,0,1,1,0,0,14,0,0,0,1,1,7,12,58.3,3,9,0,0,0
2122,475,19571,564,90,0,0,0,0,0,0,0,0,50,0,0,0,0,0,37,48,77.1,0,31,0,0,0
2122,475,19458,80,90,0,0,0,0,0,0,0,0,64,1,3,1,5,2,39,58,67.2,8,31,1,2,1
2122,475,19458,82,90,0,0,0,0,1,0,0,0,57,0,1,1,0,0,33,48,68.8,2,28,0,0,0
2122,475,19458,83,90,0,1,0,0,1,0,0,0,62,1,5,1,2,1,31,47,66.0,1,33,1,3,0
2122,475,19458,84,90,1,0,0,0,5,2,0,0,30,1,0,1,3,0,12,18,66.7,1,17,1,0,0
2122,475,19458,86,90,0,1,0,0,2,0,1,0,48,1,4,3,3,2,22,29,75.9,3,30,3,4,3
2122,475,19458,89,90,0,0,0,0,1,0,0,0,51,0,2,2,1,0,24,37,64.9,3,14,0,1,0
2122,475,19458,94,90,0,0,0,0,0,0,0,0,43,3,2,1,1,0,22,29,75.9,2,17,1,1,0
2122,475,19458,95,90,0,0,0,0,2,1,0,0,39,0,1,0,5,0,20,34,58.8,1,26,4,1,1
2122,475,19458,98,90,1,0,0,0,2,1,0,0,70,1,2,3,2,0,38,53,71.7,9,26,3,0,0
2122,475,19458,99,23,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2,100.0,1,5,0,1,1
2122,475,19458,576,67,1,0,0,0,1,1,0,0,23,0,1,1,3,1,11,14,78.6,1,13,0,2,1
2122,475,19458,100,90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,19,32,59.4,0,20,0,0,0
2122,472,9617,367,90,0,0,0,0,0,0,0,0,53,0,0,0,0,0,21,47,44.7,0,37,0,0,0
2122,472,9617,525,90,0,0,0,0,1,0,0,0,36,1,0,1,2,0,26,29,89.7,2,22,0,0,0
2122,472,9617,1,57,0,0,0,0,0,0,0,0,24,0,1,0,0,0,14,21,66.7,2,14,1,2,1
2122,472,9617,59,90,0,0,0,0,0,0,0,0,32,2,0,1,1,1,18,21,85.7,1,17,0,1,0
2122,472,9617,3,84,0,1,0,0,2,0,0,0,41,0,1,1,4,1,21,32,65.6,2,25,4,1,1
2122,472,9617,9,89,1,0,0,0,1,1,0,0,31,0,1,1,2,0,19,24,79.2,1,11,3,2,2
2122,472,9617,10,90,1,0,0,0,1,1,0,0,44,0,0,2,0,0,26,32,81.3,0,19,0,0,0
2122,472,9617,16,33,0,0,0,0,0,0,0,0,24,1,0,1,2,0,13,17,76.5,4,15,0,0,0
2122,472,9617,19,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,10,11,90.9,0,8,1,3,2
2122,472,9617,527,90,0,0,0,0,1,0,0,0,49,0,2,1,0,0,29,35,82.9,3,27,3,4,2
2122,472,9617,21,90,0,0,0,0,2,2,0,0,29,1,0,2,1,0,13,21,61.9,2,13,3,1,1
2122,472,9617,25,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,50.0,0,2,0,0,0
2122,472,9617,528,90,0,0,0,0,0,0,0,0,54,1,3,2,1,0,32,41,78.0,1,20,1,2,1
2122,472,9617,27,90,0,0,0,0,1,1,0,0,53,1,0,0,1,1,38,45,84.4,3,29,0,0,0
2122,472,19481,184,45,0,0,0,0,1,1,0,0,21,2,1,0,0,0,12,14,85.7,2,11,1,0,0
2122,472,19481,611,90,0,0,0,0,0,0,0,0,67,1,1,1,3,0,55,63,87.3,7,34,1,0,0
2122,472,19481,236,45,0,0,0,0,0,0,0,0,59,0,1,0,2,0,50,53,94.3,7,40,1,0,0
2122,472,19481,240,45,0,0,0,0,6,3,0,0,27,1,0,0,2,0,11,17,64.7,2,17,1,1,1
2122,472,19481,243,69,0,0,0,0,2,1,0,0,43,0,0,1,7,0,19,34,55.9,3,24,0,2,0
2122,472,19481,244,90,0,0,0,0,1,0,1,0,25,0,0,0,3,0,11,14,78.6,2,8,1,1,0
2122,472,19481,245,90,0,0,0,0,1,1,1,0,110,1,2,0,0,0,90,101,89.1,6,64,0,1,0
2122,472,19481,246,90,0,0,0,0,0,0,0,0,45,0,0,0,0,0,39,44,88.6,0,18,0,0,0
2122,472,19481,247,45,0,0,0,0,1,1,0,0,25,1,0,1,0,0,16,19,84.2,4,8,0,1,0
2122,472,19481,249,90,0,0,0,0,1,0,0,0,84,1,0,2,1,0,58,72,80.6,6,35,1,1,1
2122,472,19481,616,21,0,0,0,0,0,0,0,0,9,0,0,0,2,0,5,7,71.4,0,6,0,1,1
2122,472,19481,254,90,0,0,0,0,0,0,0,0,83,1,0,1,1,0,65,75,86.7,10,43,1,1,0
2122,472,19481,258,90,0,0,0,0,3,1,0,0,76,1,1,2,7,0,59,69,85.5,9,39,1,0,0
2122,472,19481,259,90,0,0,0,0,0,0,0,0,98,2,1,1,2,0,85,93,91.4,4,64,3,1,1
2122,474,19453,54,76,0,1,0,0,1,1,0,0,47,5,2,0,4,2,29,36,80.6,2,17,3,0,0
2122,474,19453,56,31,0,0,0,0,0,0,0,0,25,2,0,0,0,0,18,21,85.7,1,17,0,1,1
2122,474,19453,565,90,1,0,0,0,2,1,0,0,55,4,2,3,0,0,32,39,82.1,3,27,0,1,1
2122,474,19453,64,65,0,0,0,0,0,0,0,0,32,1,1,1,0,0,17,26,65.4,2,16,1,0,0
2122,474,19453,67,90,0,0,0,0,0,0,0,0,60,2,3,0,1,0,33,50,66.0,6,22,0,0,0
2122,474,19453,68,90,1,0,0,0,2,1,0,0,41,0,0,0,4,1,26,31,83.9,5,20,1,4,3
2122,474,19453,69,90,0,0,0,0,0,0,0,0,58,0,1,3,0,0,42,48,87.5,2,28,0,0,0
2122,474,19453,570,90,0,0,0,0,1,1,0,0,85,0,1,1,4,0,61,76,80.3,4,43,3,1,1
2122,474,19453,71,14,0,0,0,0,0,0,0,0,13,0,0,1,1,0,5,11,45.5,0,7,0,0,0
2122,474,19453,74,90,0,0,0,0,0,0,0,0,49,0,0,0,0,0,30,49,61.2,0,24,0,0,0
2122,474,19453,572,90,0,0,0,0,1,0,1,0,61,1,1,2,0,0,43,49,87.8,1,28,0,0,0
2122,474,19453,75,90,0,1,0,0,1,1,0,0,38,3,2,0,2,1,20,31,64.5,1,19,2,1,1
2122,474,19453,77,25,0,0,0,0,0,0,1,0,11,0,0,0,0,0,5,10,50.0,0,7,3,2,2
2122,474,19453,78,59,0,0,0,0,1,1,0,0,39,2,3,2,1,0,23,26,88.5,3,14,2,3,2
2122,474,1130849,261,72,0,1,0,0,2,0,0,0,44,1,2,0,4,1,28,35,80.0,4,26,3,3,2
2122,474,1130849,262,90,0,0,0,0,0,0,0,0,42,0,0,0,0,0,33,38,86.8,0,23,0,0,0
2122,474,1130849,263,90,0,0,0,0,0,0,1,0,88,0,3,0,3,0,75,87,86.2,8,48,5,0,0
2122,474,1130849,265,86,0,0,0,0,0,0,0,0,76,1,1,0,1,0,64,67,95.5,7,44,2,0,0
2122,474,1130849,266,13,0,0,0,0,0,0,0,0,6,1,0,0,1,0,4,4,100.0,0,2,0,1,0
2122,474,1130849,618,90,0,0,0,0,0,0,0,0,85,1,4,0,2,1,60,75,80.0,5,36,0,0,0
2122,474,1130849,272,90,1,0,0,0,3,1,0,0,82,1,0,3,1,0,61,71,85.9,2,31,0,0,0
2122,474,1130849,275,90,0,1,0,0,2,1,0,0,42,0,0,0,3,1,22,32,68.8,6,18,6,3,3
2122,474,1130849,276,18,0,0,0,0,0,0,0,0,21,1,0,1,1,0,17,18,94.4,1,4,0,1,1
2122,474,1130849,281,77,0,0,0,0,4,0,0,0,51,3,0,1,1,0,31,39,79.5,2,20,2,1,0
2122,474,1130849,282,90,1,0,0,0,2,1,0,0,50,1,1,1,2,0,27,38,71.1,4,31,2,4,3
2122,474,1130849,283,4,0,0,0,0,0,0,1,0,6,0,0,1,0,0,3,3,100.0,1,2,0,0,0
2122,474,1130849,285,90,0,0,0,0,1,0,0,0,108,0,2,1,3,0,80,100,80.0,11,52,3,1,1
2122,474,1130849,286,90,0,0,0,0,0,0,0,0,91,0,3,1,1,1,80,87,92.0,3,50,0,0,0
2122,473,19467,131,84,0,0,0,0,0,0,0,0,31,2,3,3,0,0,16,20,80.0,0,13,0,0,0
2122,473,19467,132,26,0,0,0,0,1,0,0,0,10,0,0,0,0,0,5,7,71.4,1,6,1,0,0
2122,473,19467,450,90,1,1,0,0,2,2,1,0,45,5,2,2,7,1,19,30,63.3,4,17,1,0,0
2122,473,19467,136,90,0,0,0,0,1,0,0,0,49,3,0,4,1,0,34,37,91.9,1,23,0,1,0
2122,473,19467,141,18,0,0,0,0,1,0,0,0,9,1,1,0,0,0,3,6,50.0,0,6,1,0,0
2122,473,19467,194,90,0,0,0,0,0,0,0,0,48,2,1,2,0,0,29,37,78.4,0,25,0,1,0
2122,473,19467,142,90,0,0,0,0,0,0,0,0,60,2,1,3,0,0,30,41,73.2,1,24,2,2,2
2122,473,19467,143,64,0,0,0,0,1,0,1,0,24,1,0,1,1,0,11,17,64.7,1,12,2,2,0
2122,473,19467,586,90,0,0,0,0,1,0,0,0,42,1,1,2,0,0,25,30,83.3,2,23,0,0,0
2122,473,19467,587,6,0,1,0,0,0,0,0,0,6,0,0,1,1,1,3,4,75.0,2,4,1,0,0
2122,473,19467,589,72,0,0,0,0,0,0,0,0,27,1,0,2,1,0,13,18,72.2,2,18,2,3,1
2122,473,19467,151,90,0,0,0,0,0,0,0,0,47,2,2,2,1,0,22,34,64.7,1,19,0,0,0
2122,473,19467,152,90,0,0,0,0,0,0,1,0,50,0,0,0,0,0,29,49,59.2,0,29,0,0,0
2122,473,19467,153,90,1,0,0,0,1,1,0,0,29,1,0,1,2,1,12,18,66.7,3,24,1,4,3
2122,473,50602,288,44,0,0,0,0,0,0,0,1,49,0,0,0,2,0,47,49,95.9,6,28,1,0,0
2122,473,50602,290,90,0,0,0,0,0,0,1,0,80,1,0,1,1,0,63,73,86.3,8,43,10,2,1
2122,473,50602,291,90,0,0,0,0,0,0,1,0,33,0,0,0,0,0,30,32,93.8,0,18,0,0,0
2122,473,50602,295,90,0,0,0,0,4,1,0,0,42,2,1,0,3,0,27,32,84.4,4,18,2,6,4
2122,473,50602,37,77,0,0,0,0,1,0,0,0,52,0,0,0,6,0,33,46,71.7,5,39,8,2,1
2122,473,50602,296,32,0,0,0,0,0,0,0,0,31,1,1,0,1,0,22,28,78.6,0,18,3,0,0
2122,473,50602,297,77,0,0,0,0,5,1,0,0,89,1,3,0,1,0,66,80,82.5,11,40,2,0,0
2122,473,50602,298,58,0,0,0,0,1,0,0,0,48,0,0,1,1,0,24,39,61.5,1,16,0,4,2
2122,473,50602,299,90,0,0,0,0,0,0,0,0,90,0,1,0,2,0,75,88,85.2,5,39,2,0,0
2122,473,50602,303,90,0,0,0,0,0,0,0,0,48,0,0,0,1,0,29,42,69.0,1,26,1,1,0
2122,473,50602,304,13,0,0,0,0,0,0,0,0,8,0,0,0,1,0,4,7,57.1,0,5,1,0,0
2122,473,50602,305,13,0,0,0,0,1,0,0,0,15,0,0,0,0,0,11,12,91.7,2,9,1,0,0
2122,473,50602,306,90,0,0,0,0,2,1,0,0,118,3,0,3,6,0,91,105,86.7,17,59,1,1,1
2122,473,50602,307,90,0,0,0,0,0,0,0,0,104,8,0,1,0,0,80,91,87.9,8,58,2,2,0
2122,471,9616,104,90,0,0,0,0,0,0,0,0,126,1,0,0,1,0,108,122,88.5,11,83,5,0,0
2122,471,9616,105,90,0,0,0,0,2,0,0,0,134,1,0,0,3,1,115,128,89.8,13,106,4,1,0
2122,471,9616,106,90,0,0,0,0,0,0,0,0,80,1,1,0,2,0,60,73,82.2,3,47,0,0,0
2122,471,9616,108,87,0,0,0,0,0,0,0,0,69,1,0,0,8,1,53,61,86.9,8,51,11,8,4
2122,471,9616,111,90,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,14,100.0,0,9,0,0,0
2122,471,9616,114,63,0,0,0,0,5,1,1,0,45,1,0,1,4,0,21,30,70.0,2,26,1,2,0
2122,471,9616,115,90,1,0,1,1,1,0,0,0,97,2,0,1,4,0,79,88,89.8,4,46,4,1,0
2122,471,9616,116,90,0,0,0,0,4,1,0,0,43,0,0,1,6,1,27,34,79.4,5,23,0,2,2
2122,471,9616,122,63,0,0,0,0,1,0,1,0,55,4,0,0,1,0,40,46,87.0,5,27,3,1,0
2122,471,9616,124,90,2,0,0,0,4,3,0,0,82,1,0,0,3,0,65,75,86.7,5,54,0,2,2
2122,471,9616,49,27,0,0,0,0,0,0,0,0,23,0,0,0,2,1,19,21,90.5,1,13,1,1,1
2122,471,9616,125,27,0,0,0,0,1,0,0,0,24,0,0,1,2,1,21,21,100.0,2,18,1,0,0
2122,471,9616,583,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,5,80.0,0,2,0,0,0
2122,471,9616,127,90,0,0,0,0,0,0,0,0,99,0,2,1,0,0,89,95,93.7,9,68,0,0,0
2122,471,18716,341,90,0,0,0,0,1,0,0,0,28,0,0,1,2,0,10,15,66.7,0,16,2,4,3
2122,471,18716,343,90,0,0,0,0,1,0,0,0,18,0,0,1,0,0,4,8,50.0,0,10,0,2,1
